id,Name,Type,Cuisine,Address,District,Rating,AveragePrice
BC 0042,ABC Bakery - Binh Chanh,Bakery,Asian,"A 27/9 Quoc Lo 50, P. Binh Hung",Binh Chanh,3.9,"32,500"
BC 0047,Food Studio - Centre Mall Pham Hung,Bistro,Japanese,"Lau 3 Centre Mall, C6/27 Pham Hung",Binh Chanh,3.25,"10,000"
BC 0061,Lotteria - Vinh Loc,Restaurant,Korean,D19/16C Vinh Loc B,Binh Chanh,3.8,"255,000"
BC 0067,San San - Chao Ech Singapore,Bistro,Singapore,"D19/23/12A Vinh Loc, Ap 4A, P. Vinh Loc B",Binh Chanh,5,"35,000"
BC 0089,Hien Ky Mi Gia,Bistro,Chinese,"245 Duong So 9A, KDC Trung Son, Xa Binh Hung",Binh Chanh,3.35,"37,500"
BC 0143,Pappa Roti - Satra Pham Hung,Restaurant,Malaysian,"C7/27B8 Pham Hung, Xa Binh Hung",Binh Chanh,3.95,"16,000"
BC 0144,Tra Sua Thai Nha Lam - Shop Online,Restaurant,Thailand,"Hem C3 Pham Hung, Xa Binh Hung",Binh Chanh,3.15,"13,500"
BC 0156,Lam Lam Mi Gia,Bistro,Chinese,65 Duong So 9A,Binh Chanh,3.35,"22,500"
BC 0158,Sua Chua - Doc Quyen & Deo Min - Centre Mall Pham Hung,Bakery,Asian,"Tang 3 Centre Mall Pham Hung, C6/27 Pham Hung, Xa Binh Hung",Binh Chanh,4.25,"25,000"
BC 0190,Monkey Kid - Banh Chuoi Thai & Banh Mi Nuong Indonesia,Restaurant,Thailand,Hem C3 Pham Hung,Binh Chanh,3.9,"18,500"
BC 0200,Banh Dai Loan - Chau Nguyen - Shop Online,Restaurant,Taiwanese,"E11/332A/2 Quoc Lo 50, Xa Da Phuoc",Binh Chanh,4.25,"22,500"
BC 0244,Banh Gao Cay Tokbokki,Restaurant,Korean,"54/141 Pham Hung, Xa Binh Hung",Binh Chanh,3.45,"35,000"
BC 0247,Cuc Kia - Banh U Nguoi Tieu,Restaurant,Chinese,"100 Duong C4, Xa Binh Hung",Binh Chanh,4.3,"25,000"
BC 0263,Kimbap City - Mon An Han Quoc - Trung Son,Restaurant,Korean,120 Duong So 9A,Binh Chanh,4.5,"100,000"
BC 0273,Sunrise Kebab - Pham Hung,Restaurant,USA,"C5/20 Pham Hung, Xa Binh Hung",Binh Chanh,3.9,"22,500"
BC 0345,Hoa Ky - Mi Vit Tiem & Sui Cao - Nguyen Thi Tu,Bistro,Chinese,"D1/2b Nguyen Thi Tu, X.Vinh Loc B",Binh Chanh,3.9,"30,000"
BC 0370,Sushi Now - Sushi Bento,Bistro,Japanese,"C18/29 KDC Trung Son, Duong So 9, Xa Binh Hung",Binh Chanh,3.35,"59,500"
BC 0373,Unnie - Mon An Han Quoc,Restaurant,Korean,"110 Duong So 13, KDC Binh Hung",Binh Chanh,3.9,"42,000"
BC 0428,Thuan Ky Mi Gia,Bistro,Chinese,"26 Duong So 18, Khu Dan Cu Him Lam",Binh Chanh,4.3,"41,000"
BC 0455,Kimchi Su Hao,Bistro,Korean,Duong C5/22,Binh Chanh,3.6,"60,000"
BC 0466,Panda Bento - Com Van Phong - Shop Online,Restaurant,Japanese,"C1/30 A1 Pham Hung, Xa Binh Chanh",Binh Chanh,3.4,"48,500"
BC 0489,Bangkok Kitchen - Khu Dan Cu Gia Hoa,Bistro,Thailand,"E4B/11 Khu Dan Cu Gia Hoa, Xa Phong Phu",Binh Chanh,4,"125,000"
BC 0505,Chan Ga Cay Yuyu - Shop Online,Restaurant,Chinese,"C2/12M Pham Hung, Xa Binh Hung",Binh Chanh,3.35,"60,000"
BC 0517,Starbucks Coffee - Saigon Mia,Cafe,USA,"L1-04, Tang 1 Saigon Mia, Duong So 9A, Xa Binh Hung",Binh Chanh,3.65,"115,000"
BC 0525,GoGi House - Quan Nuong Han Quoc - Satra Pham Hung,Restaurant,Korean,"Tang 1 & 2 TTTM Satra, C6/27 Pham Hung, Xa Binh Hung",Binh Chanh,3.4,"225,000"
BC 0529,Takashi Sushi,Restaurant,Japanese,"B-021 Block B, Khu Ehome S Nam Sai Gon, Xa Binh Hung",Binh Chanh,4.1,"300,000"
BC 0532,Pizza Hut - Saigon Mia,Restaurant,USA,"Khu Can Ho Cao Cap Saigon Mia, Duong So 9A, Xa Binh Hung",Binh Chanh,3.8,"150,000"
BC 0541,Dookki Viet Nam - Lau & Buffet Tokpokki - Satra Pham Hung,Restaurant,Korean,"Tang 3 TTTM Satra, C6/27 Pham Hung, Xa Binh Hung",Binh Chanh,4.05,"144,500"
BT 0013,"Kumoi - Lau, Nuong & Mi Cay Han Quoc",Restaurant,Korean,"92 Duong So 7, P. Binh Tri Dong B",Binh Tan,3.7,"52,000"
BT 0029,Sushi Ken,Bistro,Japanese,"357/35 Tan Hoa Dong, Khu Pho 13, P. Binh Tri Dong",Binh Tan,4.55,"83,000"
BT 0032,Doraemon Tofu Factory - Aeon Mall Binh Tan,Bakery,Japanese,"Tang Tret, Aeon Mall Binh Tan, 1 Duong So 17A, P. Binh Tri Dong B",Binh Tan,3.6,"25,500"
BT 0051,ABC Bakery - Kinh Duong Vuong,Bakery,Asian,"545 Kinh Duong Vuong, P. An Lac",Binh Tan,3.4,"32,500"
BT 0099,Mi Cay Yummy,Bistro,Korean,"SA2-04 Chung Cu Green Hills, Duong So 1, P. Binh Hung Hoa B",Binh Tan,3.6,"44,500"
BT 0117,BreadTalk - Aeon Mall Binh Tan,Bakery,Singapore,"Tang Tret, Aeon Mall Binh Tan, 1 Duong So 17A, P. Binh Tri Dong B",Binh Tan,3.2,"156,500"
BT 0118,Doner Kebab Phuoc Hau - Duong So 4,Restaurant,American,"66 Duong So 4, P. An Lac A",Binh Tan,3.6,"17,500"
BT 0121,Sukiya - Com Bo Ham & Mi Ramen - AEON Mall Binh Tan,Restaurant,Japanese,"Tang 3, Aeon Mall Binh Tan, 1 Duong So 17A, P. Binh Tri Dong B",Binh Tan,3.7,"57,000"
BT 0125,Bamboo Dimsum - Aeon Mall Binh Tan,Restaurant,Chinese,"Lo Sf9,Tang 2 Aeon Mall Binh Tan, 1 Duong So 17A, Binh Tri Dong",Binh Tan,3.75,"37,500"
BT 0146,Mi Lanh Lao Tran,Bistro,Taiwanese,"624 Huong Lo 2, P. Binh Tri Dong",Binh Tan,4.05,"25,000"
BT 0157,Mong Chi - Ga Chien Gion & Tra Dai Loan - Duong So 55,Bistro,Taiwanese,137 Duong So 55,Binh Tan,3.6,"31,500"
BT 0159,Mi Cay Lutupu - Nguyen Thi Tu,Bistro,Korean,"293 Nguyen Thi Tu, P. Binh Hung Hoa B",Binh Tan,3.55,"132,000"
BT 0167,Banh Bach Tuoc Ku Tin,Restaurant,Japanese,"496 Tinh Lo 10, P. Binh Tri Dong",Binh Tan,3.7,"22,500"
BT 0175,Co Lan - Bot Chien - Mieu Go Xoai,Restaurant,Chinese,"19 Mieu Go Xoai, P. Binh Hung Hoa A",Binh Tan,4.4,"20,000"
BT 0179,Tra Sua Tien Huong - Duong So 7,Cafe,Chinese,"199 Duong So 7, P. Binh Tri Dong",Binh Tan,3.4,"25,500"
BT 0194,Aqualinkja Coffee,Cafe,Japanese,47 Duong 26 Thang 3,Binh Tan,4.65,"30,000"
BT 0211,Food Court - AEON Mall Binh Tan,Restaurant,Asian,"AEON Mall Binh Tan, 1 Duong So 17A, Khu Pho 11, P. Binh Tri Dong B",Binh Tan,3.75,"210,000"
BT 0228,Chari Tea - Tra Sua Dai Loan,Cafe,Taiwanese,"880 Tinh Lo 10, P, Binh Tri Dong A",Binh Tan,4.1,"27,500"
BT 0239,Sushi Kei Aeon Mall Binh Tan,Restaurant,Japanese,"Lo T09, Tang 3 Aeon Mall Binh Tan, 1 Duong So 17A, P. Binh Tri Dong B",Binh Tan,3.9,"510,000"
BT 0261,Sui Cao Cuu Long,Bistro,Chinese,"115 Ten Lua, P. Binh Tri Dong B",Binh Tan,4.05,"60,000"
BT 0297,The Notebook Drinks - Tra Sua Dai Loan,Cafe,Taiwanese,"384 Ten Lua, P. Binh Tri Dong B",Binh Tan,4.05,"35,000"
BT 0338,Tra Sua Ping Cha Binh Tan,Cafe,Taiwanese,"136 Duong So 24A, P. Binh Tri Dong B",Binh Tan,3.15,"33,500"
BT 0351,Royaltea Shanghai - Duong So 17A,Cafe,Chinese,"18 Duong So 17A, P. Binh Tri Dong B",Binh Tan,3.75,"50,000"
BT 0352,Tra Sua Bumba - AEON Mall Binh Tan,Cafe,Asian,"Tang 2, Aeon Mall Binh Tan, 1 Duong So 17A, P. Binh Tri Dong",Binh Tan,3.3,"40,000"
BT 0353,SaSin - Mi Cay 7 Cap Do Han Quoc - Duong 17A,Bistro,Korean,"30 Duong So 17A, P. Binh Tri Dong B (Doi Dien Aeon Mall Binh Tan)",Binh Tan,3.4,"55,000"
BT 0357,Orchard Road - Am Thuc Duong Pho Singapore - Aeon Mall Binh Tan,Bistro,Singapore,"Tang 3, Aeon Mall Binh Tan, 1 Duong So 17A, P. Binh Tri Dong B",Binh Tan,3.4,"115,000"
BT 0363,Tasaki BBQ - Nuong Than Hoa Nhat Ban - AEON Mall Binh Tan,Restaurant,Japanese,"Tang 3 AEON Mall Binh Tan, 1 Duong So 17A, P. Binh Tri Dong",Binh Tan,3.4,"615,000"
BT 0372,Susu Shop - Banh Trung Thu Rau Cau - Restaurant,Restaurant,Asian,305 Le Van Quoi,Binh Tan,3.9,"45,000"
BT 0403,Kim Lac Khang Dimsum,Bistro,Chinese,"28 Duong So 24A, P. Binh Tri Dong B",Binh Tan,4.1,"65,000"
BT 0406,Nha Hang Tri Vi Cu - Mon Hoa,Restaurant,Chinese,"147 - 149 Duong So 7, P. Binh Tri Dong B",Binh Tan,3.45,"165,000"
BT 0413,Hong Ky Mi Gia,Bistro,Chinese,"2 Duong So 4, P. An Lac",Binh Tan,3.4,"91,000"
BT 0419,Gong Cha Juice And Coffee,Cafe,Taiwanese,"141 Duong So 19, P. Binh Tri Dong B",Binh Tan,3.8,"46,000"
BT 0422,Binh An Mi Keo,Bistro,Chinese,"273 Duong So 7, P. Binh Tri Dong B",Binh Tan,3.7,"42,500"
BT 0439,KOI The - AEON Mall Binh Tan,Cafe,Singapore,"Lo F29B, Tang 1, Aeon Mall Binh Tan, 1 Duong So 17A, P. Binh Tri Dong",Binh Tan,3.65,"50,000"
BT 0442,Vi Huong Mi Gia - AEON Mall Binh Tan,Bistro,Chinese,"Tang 2, Aeon Mall Binh Tan, 1 Duong So 17A, P. Binh Tri Dong",Binh Tan,3.8,"45,000"
BT 0444,Royaltea - Nguyen Cuu Phu,Cafe,Chinese,"4449 Nguyen Cuu Phu, P. Tan Tao A",Binh Tan,3.15,"50,000"
BT 0445,Nha Hang Phu Nhi Dai,Restaurant,Chinese,"159 Duong So 7, P. Binh Tri Dong B",Binh Tan,3.75,"70,000"
BT 0446,Chao Ech Singapore A Lep,Bistro,Singapore,"488 Tinh Lo 10, P. Binh Tri Dong",Binh Tan,4.45,"50,000"
BT 0450,Yau Chan - Mi Vit Tiem - Duong So 1A,Bistro,Chinese,"58 Duong So 1A, P. Binh Tri Dong B",Binh Tan,3,"70,000"
BT 0451,Kem BUD'S - Aeon Mall Binh Tan,Cafe,USA,"Tang 2, Aeon Mall Binh Tan, 1 Duong So 17A, P. Binh Tri Dong B",Binh Tan,3.25,"64,000"
BT 0456,Me.69 - Chao Ech Singapore,Bistro,Singapore,"144 Duong So 19, P. Binh Tri Dong B",Binh Tan,5,"72,000"
BT 0457,Yomisumo Shop - Banh Nhat Online,Restaurant,Japanese,Ten Lua,Binh Tan,3.75,"142,500"
BT 0461,Osaka Ohsho Aeon Mall Binh Tan - Quan Mi Ramen - Gyoza Nhat Ban,Restaurant,Japanese,"Lau 3 Aeon Mall Binh Tan, Duong So 17A, P. Binh Tri Dong B",Binh Tan,3.75,"100,000"
BT 0463,Hotpot Story Aeon Mall Binh Tan,Restaurant,Thailand,"Lo T06, Tang 3, Aeon Mall Binh Tan, 1 Duong So 17A, Phuong Binh Tri Dong B",Binh Tan,3.4,"40,000"
BT 0464,Papas' Chicken - AEON Mall Binh Tan,Restaurant,Korean,"Tang 2, Aeon Mall Binh Tan, 1 Duong So 17A, P. Binh Tri Dong B",Binh Tan,3.2,"75,000"
BT 0465,Texas Chicken - Aeon Mall Binh Tan,Restaurant,USA,"Tang 3, Aeon Mall Binh Tan, 1 Duong So 17A, P. Binh Tri Dong B",Binh Tan,3.15,"150,000"
BT 0466,Khao Lao AEON Mall Binh Tan,Restaurant,Asian,"Lo 25, Tang 3, AEON Mall Binh Tan, 1 Duong So 17A, P. Binh Tri Dong",Binh Tan,3.6,"150,000"
BT 0470,Kem Baskin Robbins - Aeon Mall Binh Tan,Cafe,USA,"Tang 3, Aeon Mall Binh Tan, 1 Duong So 17A, P. Binh Tri Dong B",Binh Tan,3.45,"75,000"
BT 0472,Mi Cay Seoul - Duong So 17A,Bistro,Korean,"36 Duong So 17A, P. Binh Tri Dong B",Binh Tan,3.6,"75,000"
BT 0476,Fuji Sakura - Am Thuc Nhat Ban - AEON Mall Binh Tan,Restaurant,Japanese,"Tang 3, AEON Mall Binh Tan, 1 Duong So 17A, P. Binh Tri Dong",Binh Tan,3.45,"125,000"
BT 0480,Meiwei - Trung Hoa My Vi - Aeon Mall Binh Tan,Restaurant,Asian,"Tang 3 Aeon Mall Binh Tan, 1 Duong So 17A, P. Binh Tri Dong",Binh Tan,4.3,"275,000"
BT 0487,Spring House Dimsum & Noodle,Restaurant,Chinese,"183 Vanh Dai Trong, Phuong Binh Tri Dong B, Quan Binh Tan",Binh Tan,3.9,"225,000"
BT 0491,Mi Cay Seoul - Vanh Dai Trong,Bistro,Korean,"230 Vanh Dai Trong, P. Binh Tri Dong",Binh Tan,3.45,"75,000"
BT 0493,The Pizza Company - Le Van Quoi,Restaurant,Italian,"239 Le Van Quoi, P. Binh Tri Dong",Binh Tan,3.65,"150,000"
BT 0503,Kim Korean Food - AEON Mall Binh Tan,Bistro,Korean,"Tang 2, Aeon Mall Binh Tan, 1 Duong So 17A, P. Binh Tri Dong",Binh Tan,3.8,"89,500"
BT 0510,Marukame Udon - Udon & Tempura - AEON Mall Binh Tan,Restaurant,Japanese,"Lo T5, Tang 3, Aeon Mall Binh Tan, 1 Duong So 17A, P. Binh Tri Dong",Binh Tan,3.8,"90,000"
BT 0511,Tokyo Deli Express - Sushi - Ten Lua,Restaurant,Japanese,"306 - 308 Ten Lua, P. Binh Tri Dong B",Binh Tan,3.95,"140,000"
BT 0517,Sumo BBQ - Aeon Mall Binh Tan - Buffet Nuong & Lau,Restaurant,Japanese,"Tang Tret Aeon Mall Binh Tan, 1 Duong So 17A, P. Binh Tri Dong",Binh Tan,4.25,"375,000"
BT 0519,Crystal Jade Kitchen - AEON Mall Binh Tan - Nha Hang Quang Dong,Restaurant,Chinese,"Lau 3, Aeon Mall Binh Tan, 532A Kinh Duong Vuong, P. Binh Tri Dong",Binh Tan,3.75,"150,000"
BT 0520,Thai Express - Mon Thai - AEON Mall Binh Tan,Restaurant,Thailand,"T24, Tang 3, TTMS Aeon Mall Binh Tan - 01 Duong So 17A, Khu Pho 11, P. Binh Tri Dong B",Binh Tan,3.3,"150,000"
BT 0521,Bangkok House - AEON Mall Binh Tan,Restaurant,Thailand,"Tang 2, AEON Mall Binh Tan, 1 Duong So 17A, P. Binh Tri Dong",Binh Tan,3.6,"150,000"
BT 0535,GoGi House - Quan Thit Nuong Han Quoc - Aeon Mall Binh Tan,Restaurant,Korean,"Tang 3, Aeon Mall Binh Tan,1 Duong So 17A, KP. 11, P. Binh Tri Dong B",Binh Tan,3.35,"200,000"
BT 0536,K-Pub - Nuong Phong Cach Pub Han Quoc - Aeon Mall Binh Tan,Restaurant,Korean,"Tang 03 TTTM Aeon Mall Binh Tan, So 1 Duong So 17A, P. Binh Tri Dong B",Binh Tan,4.4,"175,000"
BT 0539,Vuon Nuong Han Quoc,Bistro,Korean,"92 Ma Lo, P. Binh Tri Dong A",Binh Tan,3.8,"169,000"
BT 0540,Shabu Ya - AEON Mall Binh Tan,Restaurant,Japanese,"Lo T14B, Tang 3, AEON Mall Binh Tan, 1 Duong So 17A, P. Binh Tri Dong",Binh Tan,3.75,"228,000"
BT 0544,H.A.B Food & Drinks,Restaurant,Asian,"1235/1 Tinh Lo 10, P. Tan Tao",Binh Tan,3.65,"73,750"
BT 0545,Kichi Kichi Lau Bang Chuyen - AEON Mall Binh Tan,Restaurant,Japanese,"Tang 3 - T26, Aeon Mall Binh Tan, 1 Duong So 17A, P. Binh Tri Dong",Binh Tan,3.85,"250,000"
BT 0546,Gangnam Bulgogi - Aeon Mall Binh Tan,Restaurant,Korean,"Tang 3, Aeon Mall Binh Tan, 1 Duong So 17A, Phuong Binh Tri Dong B",Binh Tan,3.2,"300,000"
BT 0547,Lau Tuoi MK - AEON Mall Binh Tan,Restaurant,Thailand,"Tang 3, Aeon Mall Binh Tan, 1 Duong So 17A, P. Binh Tri Dong",Binh Tan,3.45,"250,000"
BT 0548,Kim Korean - Nha Hang Han Quoc - Aeon Mall Binh Tan,Restaurant,Korean,"Tang 2 Aeon Mall Binh Tan, Duong So 17A",Binh Tan,3.25,"350,000"
BT 0549,Seoul Garden AEON Mall Binh Tan,Restaurant,Korean,"Lo T23, Tang 3, Aeon Mall Binh Tan,1 Duong So 17A, P. Binh Tri Dong B",Binh Tan,3.4,"345,000"
BTh 0001,Beefsteak Titi  Vu Huy Tan,Restaurant,Asian,"67/4/118 Vu Huy Tan (Doi Dien 50), P. 3",Binh Thanh,3.25,"82,500"
BTh 0002,Hanuri  Quan An Han Quoc  Xo Viet Nghe Tinh,Bistro,Korean,"121 Xo Viet Nghe Tinh, P. 17",Binh Thanh,3.65,"100,000"
BTh 0005,Ba Con Soc  BBQ & Sushi  Dinh Bo Linh,Bistro,Japanese,"139/10 Dinh Bo Linh, P. 26",Binh Thanh,3.45,"97,500"
BTh 0008,Com Tron 2 Co  Xo Viet Nghe Tinh,Restaurant,Korean,"294/63 Xo Viet Nghe Tinh, P. 21",Binh Thanh,3.25,"40,000"
BTh 0009,Morico  Contemporary Japanese Lifestyle  Saigon Pearl,Restaurant,Japanese,"Saigon Pearl, 92 Nguyen Huu Canh",Binh Thanh,3.9,"117,500"
BTh 0012,Kimbap FC  Mon An Han Quoc,Bistro,Korean,"71/5 Dien Bien Phu, P.15",Binh Thanh,3.15,"37,500"
BTh 0014,NiNi Bakery  Banh Kem Phap  Nguyen Gia Tri,Bakery,French,"190/6 Nguyen Gia Tri (Duong D2), P. 25",Binh Thanh,3.05,"320,000"
BTh 0015,Bodo  Mon Han & Mon Au  Dinh Bo Linh,Bistro,Korean,139/23 Dinh Bo Linh,Binh Thanh,3.75,"65,000"
BTh 0016,Sushi Nhi  Nguyen Cong Tru,Restaurant,Japanese,"21 Nguyen Cong Tru, P. 19",Binh Thanh,3.8,"40,000"
BTh 0018,Merci RES  Chao Ech Singapore  Vu Huy Tan,Bistro,Singapore,35 Vu Huy Tan,Binh Thanh,3.55,"62,500"
BTh 0023,Ga Ran Popeyes  Nguyen Gia Tri,Restaurant,USA,6769 Nguyen Gia Tri (Duong D2),Binh Thanh,3.45,"64,000"
BTh 0026,Le Steak  Beefsteak Bo,Restaurant,Asian,"Hem 24 Duong D5, P. 25",Binh Thanh,3.65,"125,000"
BTh 0033,Meiwei  Trung Hoa My Vi  Pearl Plaza,Restaurant,Asian,"L0102 Tang 1 , TTTM  Pearl Plaza, 561A Dien Bien Phu, P. 25",Binh Thanh,4,"275,000"
BTh 0047,Hduys  Ga Sot Mat Ong Han Quoc,Restaurant,Korean,"29/3 Nguyen Gia Tri, P. 25",Binh Thanh,3.6,"24,000"
BTh 0053,Tra Sua Tien Huong  Dien Bien Phu,Cafe,Chinese,"475 Dien Bien Phu, P. 25",Binh Thanh,3.35,"52,500"
BTh 0054,Pasta Box  Mi Y Truyen Thong,Bistro,Italian,"246/3A3 Xo Viet Nghe Tinh, P. 21",Binh Thanh,3.3,"75,000"
BTh 0058,Papaxot  Nguyen Gia Tri,Restaurant,Japanese,"138 Nguyen Gia Tri (Duong D2), P. 25",Binh Thanh,3.5,"54,000"
BTh 0059,Bun Bo Hue Gia Dinh,Bistro,Japanese,469 Bach Dang,Binh Thanh,4.15,"27,500"
BTh 0067,Bonjour Resto'  Beefsteak Nguyen Huy Tuong,Restaurant,French,"6/2 Nguyen Huy Tuong, P. 6",Binh Thanh,3.45,"150,000"
BTh 0075,Mi Cay Haseyo  Nguyen Gia Tri,Bistro,Korean,"99 Nguyen Gia Tri (Duong D2), P. 25",Binh Thanh,3.4,"90,000"
BTh 0078,Luong Ky Mi Gia,Bistro,Chinese,"1 Huynh Man Dat, P.19",Binh Thanh,3.45,"80,000"
BTh 0079,Bachutha  Banh Chuoi Thai  Dien Bien Phu,Restaurant,Thailand,"353 Dien Bien Phu, P. 15",Binh Thanh,3.65,"25,000"
BTh 0087,Tra Sua R&B Tea  Vo Oanh,Cafe,Taiwaneseese,"63 Vo Oanh, P. 25",Binh Thanh,3.65,"55,000"
BTh 0093,Banh Bach Tuoc Takoyaki Sami  Nguyen Cuu Van,Restaurant,Japanese,"4 Nguyen Cuu Van, P. 17",Binh Thanh,3.55,"47,500"
BTh 0100,Ci Cha  Tra Sua Hongkong  Bui Dinh Tuy,Cafe,Chinese,"15 Bui Dinh Tuy, P. 26",Binh Thanh,3.85,"37,500"
BTh 0101,Bot  Healthy Food  Shop Online,Restaurant,Asian,"87/53A Dinh Tien Hoang, P. 3",Binh Thanh,3.7,"50,000"
BTh 0109,Krua Thai  Goi Thai  Huynh Dinh Hai,Bistro,Thailand,42 Huynh Dinh Hai,Binh Thanh,3.95,"30,000"
BTh 0124,Quan Thai Joy  Mi & Pad Thai,Bistro,Thailand,"7B Hoang Hoa Tham, P. 6",Binh Thanh,3.4,"62,500"
BTh 0126,Pizza Inn  Dinh Tien Hoang,Restaurant,Italian,"106 Dinh Tien Hoang, P. 1",Binh Thanh,3.65,"180,000"
BTh 0127,Kiyota Sushi Sake Restaurant,Restaurant,Japanese,"53 Pham Viet Chanh, P. 19",Binh Thanh,4,"300,000"
BTh 0134,Ha Cao  Nguyen Van Lac,Restaurant,Chinese,45 Nguyen Van Lac P. 19,Binh Thanh,3.55,"26,000"
BTh 0135,TL  Sushi & Sashimi Healthy Food  Phan Van Han,Bistro,Japanese,"144/23 Phan Van Han, P. 17",Binh Thanh,4.3,"154,000"
BTh 0142,Muteki Brinc Adeira  Japanese Teppanyaki,Restaurant,Japanese,"88 Pham Viet Chanh, P. 19",Binh Thanh,3.9,"225,000"
BTh 0143,Tra Sua Tien Huong  Dinh Tien Hoang,Cafe,Chinese,"86 Dinh Tien Hoang, P. 1",Binh Thanh,3.4,"40,500"
BTh 0150,CoCo Ichibanya  Vincom Landmark 81,Restaurant,Japanese,"Tang 2, Vincom Landmark 81, 772 Dien Bien Phu, P. 22",Binh Thanh,4.05,"125,000"
BTh 0151,AKA House  Buffet Nuong & Lau Nhat Ban  Nguyen Gia Tri,Restaurant,Japanese,"124 Nguyen Gia Tri (Duong D2), P. 25",Binh Thanh,3,"200,000"
BTh 0155,Ga Sot Cay Han Quoc  Le Hong Phong,Bistro,Asian,"29/3 Nguyen Gia Tri, P. 25",Binh Thanh,3.5,"37,500"
BTh 0158,"One More Tea  Tra Sua, Cafe Fresh & Healthy",Cafe,Taiwaneseese,"168 Nguyen Gia Tri (Duong D2), F. 25",Binh Thanh,4.15,"47,000"
BTh 0159,Pok Pok Express  Nha Hang Thai  Ngo Tat To,Restaurant,Thailand,"243 Ngo Tat To, P. 22",Binh Thanh,4.85,"130,000"
BTh 0165,Mi Cay HaChi  Mi Cay & Lau  Xo Viet Nghe Tinh,Bistro,Korean,"643 Xo Viet Nghe Tinh, P. 26",Binh Thanh,4.9,"174,500"
BTh 0183,Pad Thai  Xo Viet Nghe Tinh,Bistro,Thailand,"26A Xo Viet Nghe Tinh, P. 19",Binh Thanh,3.55,"52,500"
BTh 0185,Nhung Nguoi Ban Sushi,Bistro,Japanese,"64 Van Kiep, P. 3",Binh Thanh,3.5,"38,000"
BTh 0186,Mi Phuc Hung  Chu Van An,Bistro,Chinese,"2A Chu Van An, P. 12",Binh Thanh,3.9,"40,000"
BTh 0197,Tra Sua Gong Cha  ??  Vinhomes Central Park,Cafe,Taiwaneseese,"Toa Central 1, SH04 Vinhomes Central Park, 208 Nguyen Huu Canh, P. 22",Binh Thanh,3.65,"60,000"
BTh 0202,Gringo Tacos Y Cantina  Homemade Mexican Restaurant,Restaurant,Mexican,"28 Me Linh, P. 19",Binh Thanh,4.2,"115,000"
BTh 0205,Kebaby  Doner Kebab,Restaurant,Taiwaneseese,"112 Pham Viet Chanh, P. 19",Binh Thanh,4.6,"100,000"
BTh 0218,Ca Ri An Do Himalaya,Bistro,Indian,"149 Binh Quoi, P. 28",Binh Thanh,3.9,"109,500"
BTh 0226,De Italiano's Pizza,Bistro,Italian,"217/A6 Xo Viet Nghe Tinh, P. 17",Binh Thanh,4.75,"145,000"
BTh 0227,Kimbap Joy  Mon Ngon Han Quoc,Bistro,Korean,"157/24 Nguyen Gia Tri (Duong D2), P. 25",Binh Thanh,3.85,"40,000"
BTh 0228,Takoyaki Chochin  Duong So 16,Restaurant,Japanese,"S9 Duong So 16, P. 3",Binh Thanh,3.65,"27,500"
BTh 0232,Tino Sushi,Bistro,Japanese,"430/79B Dien Bien Phu, P. 17",Binh Thanh,3.9,"55,000"
BTh 0234,Takoyaki Minh Duc  Phan Van Tri,Restaurant,Japanese,"236 Phan Van Tri, P. 11",Binh Thanh,3.7,"60,000"
BTh 0237,Sushi Dan,Bistro,Japanese,"13 Nguyen Ngoc Phuong, P. 19",Binh Thanh,4.05,"30,000"
BTh 0249,Hem Thai  Am Thuc Thai Lan  Nguyen Gia Tri,Bistro,Thailand,"157/36 Nguyen Gia Tri, (Duong D2 Cu), P. 25",Binh Thanh,4.55,"62,000"
BTh 0258,Kyoichi  Nha Hang Mon Nhat,Restaurant,Japanese,"34 Pham Viet Chanh, P. 19",Binh Thanh,3.8,"175,000"
BTh 0262,Tra Sua Tien Huong  Ngo Tat To,Cafe,Taiwaneseese,"26 Ngo Tat To, P. 19",Binh Thanh,3.55,"32,500"
BTh 0265,Tra Sua Me Nau To Ban  Chi Nhanh 1,Cafe,Thailand,"49 Van Kiep, P. 3",Binh Thanh,3.2,"33,000"
BTh 0276,The Alley  Tra Sua Dai Loan  Nguyen Gia Tri,Cafe,Taiwaneseese,"91 Nguyen Gia Tri (Duong D2), P. 25",Binh Thanh,3.2,"50,000"
BTh 0277,Kimbap Heaven,Bistro,Korean,"97 Duong D3, P. 25",Binh Thanh,3.6,"40,500"
BTh 0281,Otoke Chicken  Ga Ran Han Quoc  Phan Van Tri,Bistro,Korean,"188E Phan Van Tri, P. 11",Binh Thanh,3.25,"106,000"
BTh 0283,Tai Yang Cakes & Delights  Banh Bong Lan Dai Loan  Nguyen Gia Tri,Bakery,Taiwaneseese,"148 Nguyen Gia Tri (Duong D2), P. 25",Binh Thanh,3.75,"109,000"
BTh 0296,The Gioi Steak  Duong D2,Bistro,European,"213/3 Nguyen Gia Tri (Duong D2), P. 25",Binh Thanh,3.65,"61,000"
BTh 0307,Chuck's Burgers  Pham Viet Chanh,Restaurant,USA,"46 Pham Viet Chanh, P. 19",Binh Thanh,3.45,"92,500"
BTh 0313,Konaya Sushi King  Le Quang Dinh,Restaurant,Japanese,"27B Ngo Tat To, P. 21",Binh Thanh,3.8,"90,000"
BTh 0320,Chatuchak  Am Thuc Thai Lan,Bistro,Thailand,"85 Van Kiep, P. 3",Binh Thanh,3.05,"70,000"
